order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit,order_year,order_month,days_to_ship,profit_margin
ORD-001405,2024-01-04,2024-01-09,Same Day,CUST-0241,Andrew Avila,Consumer,Central,Texas,Office Supplies,Storage,7,44.61,0.0,312.28,26.25,2024,2024-01,5,0.0841
ORD-007624,2024-01-04,2024-01-11,Same Day,CUST-0308,Carlos Ryan,Corporate,East,Pennsylvania,Furniture,Bookcases,4,277.56,0.0,1110.26,-9.97,2024,2024-01,7,-0.009
ORD-008316,2024-01-04,2024-01-09,Second Class,CUST-0072,Whitney Peters,Consumer,Central,Illinois,Technology,Phones,7,434.78,0.0,3043.44,558.07,2024,2024-01,5,0.1834
ORD-000178,2024-01-04,2024-01-10,Second Class,CUST-0060,John Daniel,Home Office,West,Washington,Technology,Phones,2,397.72,0.0,795.44,23.62,2024,2024-01,6,0.0297
ORD-000501,2024-01-04,2024-01-06,Standard Class,CUST-0280,Nathan Malone,Home Office,Central,Texas,Technology,Phones,1,567.92,0.0,567.92,148.2,2024,2024-01,2,0.261
ORD-000717,2024-01-04,2024-01-11,First Class,CUST-0179,Lawrence Adkins,Corporate,South,Florida,Technology,Copiers,7,503.26,0.0,3522.8,281.93,2024,2024-01,7,0.08
ORD-004462,2024-01-04,2024-01-09,Standard Class,CUST-0151,David Wright,Home Office,West,Nevada,Office Supplies,Paper,8,23.58,0.1,169.77,22.94,2024,2024-01,5,0.1351
ORD-005124,2024-01-05,2024-01-11,Second Class,CUST-0244,Brandon Bailey Md,Corporate,Central,Ohio,Furniture,Furnishings,4,150.07,0.15,510.23,115.19,2024,2024-01,6,0.2258
ORD-000585,2024-01-05,2024-01-10,First Class,CUST-0230,Lori Guerrero,Home Office,South,North Carolina,Office Supplies,Binders,7,41.24,0.3,202.1,20.7,2024,2024-01,5,0.1024
ORD-005955,2024-01-05,2024-01-12,First Class,CUST-0266,Joshua Reed,Consumer,East,New Jersey,Office Supplies,Binders,4,27.76,0.0,111.03,15.95,2024,2024-01,7,0.1437
ORD-001018,2024-01-05,2024-01-11,Same Day,CUST-0170,Daniel Murphy,Corporate,West,Nevada,Technology,Copiers,4,527.23,0.0,2108.9,1014.72,2024,2024-01,6,0.4812
ORD-002145,2024-01-05,2024-01-09,Second Class,CUST-0404,Kathleen Webster,Corporate,West,Oregon,Technology,Machines,1,581.1,0.2,464.88,33.78,2024,2024-01,4,0.0727
ORD-000852,2024-01-05,2024-01-09,First Class,CUST-0460,Ruben Dunn,Consumer,East,Pennsylvania,Furniture,Bookcases,6,297.6,0.0,1785.62,505.62,2024,2024-01,4,0.2832
ORD-006998,2024-01-05,2024-01-09,First Class,CUST-0433,Travis Tucker,Corporate,South,Georgia,Furniture,Tables,6,227.66,0.1,1229.35,275.61,2024,2024-01,4,0.2242
ORD-000336,2024-01-05,2024-01-11,First Class,CUST-0379,Anthony Moore,Consumer,West,Washington,Office Supplies,Binders,4,48.08,0.0,192.34,-19.0,2024,2024-01,6,-0.0988
ORD-000311,2024-01-05,2024-01-06,First Class,CUST-0165,Michael Powell,Home Office,South,North Carolina,Furniture,Chairs,7,190.71,0.0,1335.0,275.78,2024,2024-01,1,0.2066
ORD-005316,2024-01-06,2024-01-12,First Class,CUST-0075,Amy Silva,Corporate,Central,Illinois,Technology,Machines,6,545.79,0.15,2783.55,452.86,2024,2024-01,6,0.1627
ORD-006477,2024-01-06,2024-01-08,Same Day,CUST-0157,Joshua Perry,Home Office,South,Florida,Technology,Machines,6,654.13,0.15,3336.05,10.19,2024,2024-01,2,0.0031
ORD-001259,2024-01-06,2024-01-12,Second Class,CUST-0304,Sara Fuller,Corporate,South,North Carolina,Technology,Phones,2,410.31,0.2,656.49,-174.83,2024,2024-01,6,-0.2663
ORD-004457,2024-01-06,2024-01-09,First Class,CUST-0188,Samantha Garcia,Home Office,East,Pennsylvania,Office Supplies,Binders,5,32.66,0.2,130.63,4.42,2024,2024-01,3,0.0338
ORD-002092,2024-01-06,2024-01-12,First Class,CUST-0405,Joann Glass,Corporate,South,Tennessee,Office Supplies,Labels,2,26.11,0.15,44.39,3.54,2024,2024-01,6,0.0797
ORD-008902,2024-01-06,2024-01-07,First Class,CUST-0385,Aimee Turner,Consumer,East,New York,Office Supplies,Binders,8,31.34,0.0,250.74,43.4,2024,2024-01,1,0.1731
ORD-004797,2024-01-06,2024-01-10,Second Class,CUST-0275,Joyce Bowen,Home Office,Central,Texas,Technology,Phones,4,550.28,0.0,2201.13,630.35,2024,2024-01,4,0.2864
ORD-006233,2024-01-06,2024-01-11,First Class,CUST-0133,Mary Marshall,Home Office,West,Oregon,Technology,Accessories,8,430.98,0.0,3447.87,397.75,2024,2024-01,5,0.1154
ORD-001617,2024-01-06,2024-01-09,Standard Class,CUST-0192,Karen Graham,Corporate,Central,Ohio,Furniture,Bookcases,5,169.69,0.3,593.9,136.22,2024,2024-01,3,0.2294
ORD-004926,2024-01-06,2024-01-07,First Class,CUST-0247,Krista Gibson,Consumer,East,Pennsylvania,Office Supplies,Labels,3,28.29,0.0,84.87,11.14,2024,2024-01,1,0.1313
ORD-001638,2024-01-06,2024-01-07,Standard Class,CUST-0282,Tammie Bright,Corporate,South,Tennessee,Office Supplies,Art,6,25.38,0.15,129.43,40.47,2024,2024-01,1,0.3127
ORD-001772,2024-01-06,2024-01-09,Same Day,CUST-0089,Lisa Archer,Consumer,West,California,Furniture,Bookcases,1,315.96,0.15,268.56,5.56,2024,2024-01,3,0.0207
ORD-007492,2024-01-06,2024-01-12,Second Class,CUST-0187,Jonathan Peterson,Corporate,East,New York,Furniture,Chairs,6,142.62,0.2,684.58,232.0,2024,2024-01,6,0.3389
ORD-004612,2024-01-06,2024-01-10,Same Day,CUST-0228,Michael Warner,Consumer,Central,Ohio,Furniture,Furnishings,2,320.42,0.0,640.84,-21.51,2024,2024-01,4,-0.0336
ORD-005901,2024-01-06,2024-01-12,Second Class,CUST-0030,Anthony Rodriguez,Home Office,South,Tennessee,Technology,Accessories,3,399.94,0.0,1199.83,184.89,2024,2024-01,6,0.1541
ORD-005271,2024-01-06,2024-01-11,First Class,CUST-0480,Kaylee Hays,Corporate,East,New York,Technology,Machines,8,232.74,0.1,1675.74,288.39,2024,2024-01,5,0.1721
ORD-000040,2024-01-06,2024-01-11,Second Class,CUST-0168,Alyssa Day,Corporate,South,Georgia,Technology,Accessories,4,411.01,0.0,1644.05,-145.51,2024,2024-01,5,-0.0885
ORD-004215,2024-01-06,2024-01-09,Same Day,CUST-0074,Lauren Daniels,Corporate,West,Washington,Technology,Machines,6,186.47,0.1,1006.92,86.63,2024,2024-01,3,0.086
ORD-005805,2024-01-06,2024-01-08,Standard Class,CUST-0072,Whitney Peters,Consumer,Central,Illinois,Office Supplies,Labels,2,21.54,0.0,43.09,2.59,2024,2024-01,2,0.0601
ORD-004412,2024-01-06,2024-01-08,Second Class,CUST-0429,Robin Santiago,Consumer,East,New Jersey,Technology,Phones,5,431.82,0.1,1943.19,140.14,2024,2024-01,2,0.0721
ORD-000473,2024-01-06,2024-01-11,Second Class,CUST-0471,Veronica King,Home Office,South,Georgia,Furniture,Tables,2,388.5,0.2,621.6,-79.82,2024,2024-01,5,-0.1284
ORD-005479,2024-01-06,2024-01-11,Second Class,CUST-0363,Bryan Gomez,Consumer,South,Georgia,Technology,Copiers,1,141.57,0.0,141.57,25.05,2024,2024-01,5,0.1769
ORD-008000,2024-01-07,2024-01-08,Standard Class,CUST-0033,Tricia Valencia,Home Office,South,Tennessee,Furniture,Chairs,8,299.1,0.0,2392.81,521.21,2024,2024-01,1,0.2178
ORD-005335,2024-01-07,2024-01-12,First Class,CUST-0456,Marie Moody,Corporate,West,Oregon,Furniture,Bookcases,8,254.93,0.0,2039.47,158.88,2024,2024-01,5,0.0779
ORD-000926,2024-01-07,2024-01-11,First Class,CUST-0338,Charles Lester,Consumer,East,Pennsylvania,Office Supplies,Paper,6,28.21,0.3,118.5,25.24,2024,2024-01,4,0.213
ORD-006242,2024-01-07,2024-01-14,Standard Class,CUST-0035,Debra Davidson,Consumer,South,Florida,Furniture,Bookcases,6,180.97,0.0,1085.84,300.61,2024,2024-01,7,0.2768
ORD-002359,2024-01-07,2024-01-08,First Class,CUST-0161,Paul Castaneda,Corporate,East,New Jersey,Technology,Phones,2,686.6,0.0,1373.21,401.13,2024,2024-01,1,0.2921
ORD-003478,2024-01-07,2024-01-10,First Class,CUST-0173,Joshua Cooke,Home Office,Central,Texas,Furniture,Tables,4,175.14,0.3,490.4,-103.24,2024,2024-01,3,-0.2105
ORD-001082,2024-01-07,2024-01-08,Second Class,CUST-0403,Mary Thompson,Corporate,West,Nevada,Furniture,Furnishings,5,287.37,0.1,1293.15,370.9,2024,2024-01,1,0.2868
ORD-005117,2024-01-07,2024-01-14,First Class,CUST-0061,Victoria Garcia,Consumer,East,New York,Furniture,Furnishings,5,182.96,0.0,914.82,16.02,2024,2024-01,7,0.0175
ORD-001285,2024-01-07,2024-01-10,Second Class,CUST-0005,Cristian Santos,Consumer,East,New Jersey,Technology,Phones,5,503.01,0.0,2515.07,306.45,2024,2024-01,3,0.1218
ORD-002588,2024-01-08,2024-01-15,First Class,CUST-0370,Sabrina Austin,Home Office,South,Tennessee,Technology,Copiers,6,465.96,0.3,1957.04,423.06,2024,2024-01,7,0.2162
ORD-006351,2024-01-08,2024-01-10,Same Day,CUST-0117,William Herrera,Corporate,Central,Texas,Office Supplies,Binders,6,33.07,0.0,198.41,41.8,2024,2024-01,2,0.2107
ORD-002114,2024-01-08,2024-01-15,Second Class,CUST-0329,Jeremy Sampson,Home Office,East,Pennsylvania,Office Supplies,Paper,1,54.62,0.1,49.16,9.85,2024,2024-01,7,0.2004
ORD-001844,2024-01-08,2024-01-14,Standard Class,CUST-0462,Eric Williams,Home Office,Central,Michigan,Technology,Accessories,1,698.22,0.1,628.4,114.23,2024,2024-01,6,0.1818
ORD-005967,2024-01-08,2024-01-09,Standard Class,CUST-0064,Donald Wright,Home Office,Central,Ohio,Furniture,Chairs,3,220.06,0.0,660.17,170.87,2024,2024-01,1,0.2588
ORD-000030,2024-01-08,2024-01-13,Second Class,CUST-0022,Patty Perez,Home Office,West,Oregon,Furniture,Furnishings,3,274.84,0.0,824.53,220.2,2024,2024-01,5,0.2671
ORD-007890,2024-01-08,2024-01-14,First Class,CUST-0295,Ryan Gonzalez,Corporate,East,New York,Technology,Machines,4,283.0,0.2,905.59,82.35,2024,2024-01,6,0.0909
ORD-008010,2024-01-08,2024-01-10,Same Day,CUST-0386,Chad Scott,Consumer,Central,Michigan,Furniture,Tables,3,302.76,0.0,908.29,244.63,2024,2024-01,2,0.2693
ORD-005374,2024-01-08,2024-01-13,Standard Class,CUST-0274,Shelly Alexander,Home Office,West,California,Office Supplies,Storage,5,33.09,0.2,132.37,-14.95,2024,2024-01,5,-0.1129
ORD-003440,2024-01-08,2024-01-15,Standard Class,CUST-0393,Brian Smith,Home Office,South,Florida,Office Supplies,Art,7,31.84,0.3,156.02,-30.47,2024,2024-01,7,-0.1953
ORD-008716,2024-01-08,2024-01-09,Same Day,CUST-0327,Brett Burns,Home Office,West,Nevada,Furniture,Bookcases,3,290.26,0.0,870.79,303.52,2024,2024-01,1,0.3486
ORD-004221,2024-01-08,2024-01-12,Standard Class,CUST-0196,Allen Rosales,Home Office,East,New York,Furniture,Bookcases,4,190.33,0.1,685.17,217.84,2024,2024-01,4,0.3179
ORD-001827,2024-01-08,2024-01-12,Standard Class,CUST-0434,Chad Jones,Corporate,East,Pennsylvania,Technology,Phones,8,453.37,0.1,3264.28,166.22,2024,2024-01,4,0.0509
ORD-002848,2024-01-08,2024-01-12,Second Class,CUST-0089,Lisa Archer,Consumer,West,California,Office Supplies,Binders,3,52.97,0.0,158.9,33.83,2024,2024-01,4,0.2129
ORD-001246,2024-01-09,2024-01-16,Second Class,CUST-0177,Michael Elliott,Corporate,South,Tennessee,Office Supplies,Storage,3,34.85,0.15,88.88,5.98,2024,2024-01,7,0.0673
ORD-007520,2024-01-09,2024-01-16,Standard Class,CUST-0379,Anthony Moore,Consumer,West,Washington,Technology,Accessories,4,264.22,0.0,1056.88,160.53,2024,2024-01,7,0.1519
ORD-003361,2024-01-09,2024-01-10,Second Class,CUST-0342,Cynthia Morris,Corporate,South,Georgia,Technology,Machines,2,468.19,0.0,936.39,262.53,2024,2024-01,1,0.2804
ORD-000173,2024-01-09,2024-01-10,Second Class,CUST-0255,Cynthia Moore,Consumer,East,New Jersey,Office Supplies,Art,4,30.05,0.15,102.18,18.17,2024,2024-01,1,0.1778
ORD-002252,2024-01-09,2024-01-10,Second Class,CUST-0394,Robert Montgomery,Corporate,East,Pennsylvania,Furniture,Furnishings,4,131.23,0.0,524.92,104.75,2024,2024-01,1,0.1996
ORD-000911,2024-01-09,2024-01-13,Second Class,CUST-0085,Zachary Ferrell,Consumer,West,California,Technology,Accessories,3,384.25,0.0,1152.75,183.54,2024,2024-01,4,0.1592
ORD-007197,2024-01-09,2024-01-10,Second Class,CUST-0114,Crystal Johnson,Consumer,East,New Jersey,Technology,Machines,1,334.62,0.1,301.15,50.17,2024,2024-01,1,0.1666
ORD-003666,2024-01-09,2024-01-10,Second Class,CUST-0382,Paul Wilson,Home Office,West,California,Office Supplies,Labels,2,65.9,0.0,131.8,31.23,2024,2024-01,1,0.2369
ORD-008220,2024-01-09,2024-01-14,Same Day,CUST-0018,Derek Zuniga,Consumer,Central,Illinois,Office Supplies,Labels,3,32.86,0.1,88.72,20.93,2024,2024-01,5,0.2359
ORD-007535,2024-01-09,2024-01-14,Standard Class,CUST-0239,Sara Johnston,Corporate,West,Washington,Furniture,Chairs,1,222.38,0.2,177.9,-10.25,2024,2024-01,5,-0.0576
ORD-006809,2024-01-09,2024-01-15,Standard Class,CUST-0327,Brett Burns,Home Office,West,Nevada,Furniture,Tables,1,277.14,0.2,221.71,-32.52,2024,2024-01,6,-0.1467
ORD-002930,2024-01-09,2024-01-14,Second Class,CUST-0209,Dr. William Warren,Home Office,Central,Ohio,Office Supplies,Binders,4,31.84,0.0,127.36,9.45,2024,2024-01,5,0.0742
ORD-008427,2024-01-09,2024-01-14,Second Class,CUST-0334,Linda Smith,Corporate,East,Massachusetts,Furniture,Tables,4,254.8,0.1,917.29,37.79,2024,2024-01,5,0.0412
ORD-006502,2024-01-09,2024-01-11,First Class,CUST-0440,Jason Rhodes,Corporate,Central,Texas,Office Supplies,Art,8,18.08,0.2,115.74,-12.78,2024,2024-01,2,-0.1104
ORD-004212,2024-01-09,2024-01-16,First Class,CUST-0225,Matthew Moore,Home Office,South,Georgia,Office Supplies,Labels,1,28.72,0.3,20.1,-2.1,2024,2024-01,7,-0.1045
ORD-004069,2024-01-09,2024-01-15,Same Day,CUST-0135,Rebecca Jackson,Home Office,Central,Michigan,Furniture,Furnishings,7,181.86,0.0,1273.04,283.24,2024,2024-01,6,0.2225
ORD-004494,2024-01-09,2024-01-14,Standard Class,CUST-0225,Matthew Moore,Home Office,South,Georgia,Technology,Copiers,3,318.6,0.1,860.22,65.64,2024,2024-01,5,0.0763
ORD-006534,2024-01-09,2024-01-11,Same Day,CUST-0210,Brian Lee,Consumer,Central,Michigan,Furniture,Chairs,7,429.88,0.0,3009.19,643.15,2024,2024-01,2,0.2137
ORD-005292,2024-01-09,2024-01-15,Same Day,CUST-0103,Rebecca Valencia,Home Office,Central,Texas,Technology,Copiers,6,341.54,0.3,1434.47,-381.73,2024,2024-01,6,-0.2661
ORD-006573,2024-01-09,2024-01-10,First Class,CUST-0015,Dylan Miller,Home Office,Central,Michigan,Technology,Phones,2,328.04,0.1,590.48,119.09,2024,2024-01,1,0.2017
ORD-008178,2024-01-09,2024-01-14,Second Class,CUST-0438,Christopher Guerra,Consumer,East,Massachusetts,Furniture,Bookcases,6,210.21,0.15,1072.05,153.82,2024,2024-01,5,0.1435
ORD-006285,2024-01-09,2024-01-10,Second Class,CUST-0366,Kenneth Lewis,Home Office,West,Washington,Furniture,Tables,7,124.6,0.0,872.21,81.36,2024,2024-01,1,0.0933
ORD-004678,2024-01-10,2024-01-17,First Class,CUST-0093,Denise Jacobs,Consumer,Central,Michigan,Office Supplies,Labels,7,12.31,0.0,86.14,17.91,2024,2024-01,7,0.2079
ORD-008991,2024-01-10,2024-01-15,Second Class,CUST-0028,Stephanie Ross,Consumer,Central,Illinois,Furniture,Bookcases,4,314.07,0.2,1005.04,155.79,2024,2024-01,5,0.155
ORD-005845,2024-01-10,2024-01-16,Standard Class,CUST-0089,Lisa Archer,Consumer,West,California,Furniture,Chairs,2,227.17,0.15,386.18,118.5,2024,2024-01,6,0.3069
ORD-005320,2024-01-10,2024-01-15,Same Day,CUST-0172,Darlene Miller,Corporate,West,Oregon,Office Supplies,Art,4,30.17,0.0,120.66,17.69,2024,2024-01,5,0.1466
ORD-002003,2024-01-10,2024-01-12,Same Day,CUST-0106,Marc Moore,Corporate,Central,Illinois,Office Supplies,Paper,4,20.65,0.3,57.81,4.11,2024,2024-01,2,0.0711
ORD-006346,2024-01-10,2024-01-15,Standard Class,CUST-0056,Michael Lewis,Corporate,Central,Michigan,Technology,Phones,2,351.4,0.0,702.8,116.33,2024,2024-01,5,0.1655
ORD-000809,2024-01-10,2024-01-13,Standard Class,CUST-0392,Laura Mckinney,Home Office,East,Massachusetts,Technology,Phones,3,435.85,0.2,1046.04,-94.37,2024,2024-01,3,-0.0902
ORD-008875,2024-01-10,2024-01-16,Second Class,CUST-0004,Daniel Wagner,Consumer,South,Florida,Office Supplies,Binders,8,49.94,0.0,399.5,83.27,2024,2024-01,6,0.2084
ORD-002578,2024-01-10,2024-01-15,Same Day,CUST-0396,Dana Chapman,Home Office,South,Tennessee,Furniture,Tables,4,184.8,0.3,517.45,-0.67,2024,2024-01,5,-0.0013
ORD-001338,2024-01-10,2024-01-14,Standard Class,CUST-0133,Mary Marshall,Home Office,West,Oregon,Technology,Machines,2,278.97,0.1,502.15,-42.94,2024,2024-01,4,-0.0855
ORD-003180,2024-01-10,2024-01-16,Second Class,CUST-0098,Deborah Figueroa,Home Office,East,New Jersey,Office Supplies,Paper,4,14.19,0.0,56.76,-1.7,2024,2024-01,6,-0.03
ORD-008301,2024-01-10,2024-01-15,Same Day,CUST-0349,James Parks,Consumer,South,Georgia,Technology,Machines,2,456.8,0.3,639.52,-16.64,2024,2024-01,5,-0.026
ORD-003225,2024-01-11,2024-01-17,Second Class,CUST-0320,Connie Brown,Home Office,West,Oregon,Office Supplies,Binders,5,11.35,0.1,51.06,9.72,2024,2024-01,6,0.1904
ORD-002817,2024-01-11,2024-01-14,First Class,CUST-0167,Alyssa Long,Consumer,South,Tennessee,Technology,Machines,3,418.17,0.0,1254.51,233.11,2024,2024-01,3,0.1858
ORD-006322,2024-01-11,2024-01-16,Second Class,CUST-0408,Jeremy Turner,Consumer,Central,Ohio,Office Supplies,Art,8,32.52,0.3,182.13,22.92,2024,2024-01,5,0.1258
ORD-004364,2024-01-11,2024-01-12,Second Class,CUST-0220,Bailey Duran Dds,Consumer,Central,Ohio,Furniture,Tables,4,486.83,0.0,1947.33,504.0,2024,2024-01,1,0.2588
ORD-008934,2024-01-11,2024-01-12,Second Class,CUST-0047,John Pierce,Home Office,East,Massachusetts,Office Supplies,Storage,3,19.22,0.0,57.66,7.26,2024,2024-01,1,0.1259
ORD-007541,2024-01-11,2024-01-14,Same Day,CUST-0437,Ralph Anderson,Home Office,South,Florida,Furniture,Chairs,2,233.18,0.0,466.35,66.07,2024,2024-01,3,0.1417
ORD-004528,2024-01-11,2024-01-18,Standard Class,CUST-0096,Anna Henderson,Corporate,South,Florida,Technology,Copiers,5,190.66,0.15,810.29,54.42,2024,2024-01,7,0.0672
ORD-002916,2024-01-11,2024-01-15,Same Day,CUST-0333,Jordan Bates,Corporate,South,Georgia,Technology,Phones,6,371.63,0.3,1560.83,-22.4,2024,2024-01,4,-0.0144
ORD-000598,2024-01-11,2024-01-16,Same Day,CUST-0060,John Daniel,Home Office,West,Washington,Furniture,Bookcases,4,130.53,0.0,522.1,59.08150225779214,2024,2024-01,5,0.1132
ORD-002197,2024-01-11,2024-01-18,First Class,CUST-0325,Natalie Bautista,Corporate,East,Massachusetts,Office Supplies,Art,7,38.41,0.0,268.84,23.14,2024,2024-01,7,0.0861
ORD-002476,2024-01-11,2024-01-17,First Class,CUST-0470,Jeanette Harrison,Corporate,South,Florida,Technology,Phones,1,428.82,0.3,300.18,45.14,2024,2024-01,6,0.1504
ORD-001135,2024-01-12,2024-01-19,First Class,CUST-0408,Jeremy Turner,Consumer,Central,Ohio,Office Supplies,Art,8,29.71,0.0,237.65,33.32,2024,2024-01,7,0.1402
ORD-006895,2024-01-12,2024-01-15,Standard Class,CUST-0031,Rebecca Henderson,Corporate,West,Washington,Furniture,Bookcases,8,311.37,0.1,2241.89,257.16,2024,2024-01,3,0.1147
ORD-000228,2024-01-12,2024-01-15,Second Class,CUST-0480,Kaylee Hays,Corporate,East,New York,Furniture,Bookcases,3,210.23,0.1,567.62,31.14,2024,2024-01,3,0.0549
ORD-003549,2024-01-12,2024-01-15,Second Class,CUST-0493,William Gould,Home Office,Central,Illinois,Furniture,Chairs,3,453.31,0.0,1359.93,193.59,2024,2024-01,3,0.1424
ORD-004834,2024-01-12,2024-01-18,First Class,CUST-0274,Shelly Alexander,Home Office,West,California,Furniture,Tables,6,241.48,0.2,1159.11,-53.21,2024,2024-01,6,-0.0459
ORD-004535,2024-01-12,2024-01-17,Standard Class,CUST-0249,Jose Travis,Consumer,West,Oregon,Technology,Machines,8,579.0,0.15,3937.21,933.04,2024,2024-01,5,0.237
ORD-007762,2024-01-12,2024-01-19,First Class,CUST-0448,Shelly Spencer,Consumer,Central,Ohio,Office Supplies,Art,4,11.04,0.3,30.92,-4.13,2024,2024-01,7,-0.1336
ORD-003575,2024-01-12,2024-01-19,Standard Class,CUST-0129,Cameron Fisher,Corporate,South,North Carolina,Technology,Copiers,5,563.97,0.2,2255.87,-199.71,2024,2024-01,7,-0.0885
ORD-000101,2024-01-12,2024-01-17,Second Class,CUST-0019,Lisa Jackson,Corporate,East,Massachusetts,Technology,Machines,4,442.93,0.0,1771.74,384.99,2024,2024-01,5,0.2173
ORD-000024,2024-01-12,2024-01-16,Same Day,CUST-0422,Maria Jones,Corporate,Central,Texas,Office Supplies,Binders,7,30.16,0.2,168.91,21.43,2024,2024-01,4,0.1269
ORD-007149,2024-01-12,2024-01-15,Second Class,CUST-0254,Barbara Dudley,Home Office,Central,Texas,Technology,Phones,3,358.36,0.3,752.56,-79.23,2024,2024-01,3,-0.1053
ORD-001560,2024-01-12,2024-01-18,Same Day,CUST-0472,Richard Cooper,Home Office,Central,Ohio,Technology,Copiers,5,525.84,0.1,2366.3,825.01,2024,2024-01,6,0.3486
ORD-004914,2024-01-12,2024-01-18,Same Day,CUST-0226,Benjamin Smith,Home Office,South,Tennessee,Office Supplies,Labels,2,17.28,0.0,34.55,2.69,2024,2024-01,6,0.0779
ORD-006949,2024-01-12,2024-01-13,First Class,CUST-0254,Barbara Dudley,Home Office,Central,Texas,Technology,Phones,6,541.15,0.0,3246.88,-13.39,2024,2024-01,1,-0.0041
ORD-006311,2024-01-12,2024-01-14,Second Class,CUST-0475,Robin Thompson,Consumer,West,Washington,Technology,Machines,8,341.98,0.2,2188.69,-7.48,2024,2024-01,2,-0.0034
ORD-007906,2024-01-13,2024-01-18,First Class,CUST-0239,Sara Johnston,Corporate,West,Washington,Furniture,Chairs,7,115.21,0.15,685.52,246.55,2024,2024-01,5,0.3597
ORD-006449,2024-01-13,2024-01-17,Same Day,CUST-0345,Kayla Rodriguez,Home Office,East,New York,Office Supplies,Paper,7,34.56,0.0,205.61,23.916270827154047,2024,2024-01,4,0.1163
ORD-002259,2024-01-13,2024-01-19,Second Class,CUST-0223,Elizabeth Oliver Dds,Home Office,East,New Jersey,Office Supplies,Labels,3,30.62,0.0,91.85,17.57,2024,2024-01,6,0.1913
ORD-006313,2024-01-13,2024-01-18,Standard Class,CUST-0251,Isaiah Avila,Home Office,South,Georgia,Technology,Machines,7,119.69,0.1,754.04,151.93,2024,2024-01,5,0.2015
ORD-006584,2024-01-13,2024-01-16,Standard Class,CUST-0411,Angela Lin,Consumer,Central,Texas,Technology,Machines,2,477.95,0.2,764.72,-156.68,2024,2024-01,3,-0.2049
ORD-007403,2024-01-13,2024-01-20,First Class,CUST-0263,Timothy Romero,Home Office,Central,Illinois,Technology,Copiers,3,461.64,0.0,1384.92,97.81,2024,2024-01,7,0.0706
ORD-006879,2024-01-13,2024-01-18,Same Day,CUST-0401,Robin Young,Home Office,South,Tennessee,Office Supplies,Binders,1,52.67,0.0,52.67,-1.5,2024,2024-01,5,-0.0285
ORD-002599,2024-01-13,2024-01-16,Second Class,CUST-0007,Abigail Shaffer,Consumer,South,Tennessee,Technology,Accessories,4,523.53,0.0,2094.13,229.46,2024,2024-01,3,0.1096
ORD-000663,2024-01-13,2024-01-17,Same Day,CUST-0268,Colin Terry,Consumer,South,Tennessee,Office Supplies,Storage,2,35.68,0.3,49.95,-11.84,2024,2024-01,4,-0.237
ORD-003965,2024-01-13,2024-01-17,Second Class,CUST-0499,Meghan Rush,Consumer,South,Georgia,Office Supplies,Paper,1,38.29,0.0,38.29,-1.08,2024,2024-01,4,-0.0282
ORD-005470,2024-01-13,2024-01-15,First Class,CUST-0373,Ellen Morgan,Corporate,West,California,Office Supplies,Binders,1,8.83,0.0,8.83,2.02,2024,2024-01,2,0.2288
